archivo,edad_real,genero_real,edad_faceapi,genero_faceapi,error_faceapi,edad_human,genero_human,error_human,edad_mesh,genero_mesh,error_mesh
"54_1_0_20170117165336562.jpg.chip.jpg","54","female","","","","29.2","female","-24.80","52.69108963012695","female","-1.31"
"26_1_3_20170119192928745.jpg.chip.jpg","26","female","","","","29.4","female","3.40","25.92002296447754","female","-0.08"
"64_1_0_20170110154140951.jpg.chip.jpg","64","female","","","","36.3","female","-27.70","62.423526763916016","female","-1.58"
"1_1_3_20161220145228183.jpg.chip.jpg","1","female","1.435632348060608","female","0.44","","female","","1.0898194313049316","female","0.09"
"13_1_0_20170109203635557.jpg.chip.jpg","13","female","11.532581329345703","female","-1.47","22.4","female","9.40","10.918193817138672","female","-2.08"
"36_1_0_20170105164705002.jpg.chip.jpg","36","female","","","","29","female","-7.00","42.991737365722656","female","6.99"
"44_0_0_20170113184633535.jpg.chip.jpg","44","male","","","","43.6","male","-0.40","49.43055725097656","male","5.43"
"32_0_1_20170113151009015.jpg.chip.jpg","32","male","","","","28.7","male","-3.30","26.94928550720215","male","-5.05"
"1_0_2_20161219162847615.jpg.chip.jpg","1","male","","","","","male","","1.1868247985839844","male","0.19"
"49_0_1_20170113135511444.jpg.chip.jpg","49","male","50.54291915893555","male","1.54","39.3","male","-9.70","50.63909149169922","male","1.64"
"59_0_0_20170109013159809.jpg.chip.jpg","59","male","55.54882049560547","male","-3.45","58.4","male","-0.60","55.745548248291016","male","-3.25"
"42_0_3_20170112205646694.jpg.chip.jpg","42","male","","","","28.8","male","-13.20","36.822166442871094","male","-5.18"
"26_1_2_20170116182406083.jpg.chip.jpg","26","female","21.153486251831055","male","-4.85","28.8","","2.80","17.646440505981445","male","-8.35"
"59_1_0_20170110132107674.jpg.chip.jpg","59","female","","","","41.6","female","-17.40","58.186885833740234","female","-0.81"
"1_0_3_20161219230436137.jpg.chip.jpg","1","male","","","","28.9","","27.90","1.4671356678009033","male","0.47"
"26_1_3_20170109133424931.jpg.chip.jpg","26","female","","","","29.2","male","3.20","15.895710945129395","female","-10.10"
"1_0_2_20161219200342123.jpg.chip.jpg","1","male","0.9786281585693359","male","-0.02","","male","","1.0601167678833008","male","0.06"
"34_0_3_20170117134903926.jpg.chip.jpg","34","male","","","","28.7","male","-5.30","31.72659683227539","male","-2.27"
"2_1_2_20161219151851452.jpg.chip.jpg","2","female","1.3006945848464966","female","-0.70","","female","","1.0607483386993408","female","-0.94"
"25_1_0_20170116003513392.jpg.chip.jpg","25","female","","","","29.3","female","4.30","17.893503189086914","female","-7.11"
"22_0_0_20170117140545960.jpg.chip.jpg","22","male","30.226036071777344","male","8.23","21.5","male","-0.50","27.98583221435547","male","5.99"
"26_0_0_20170117171613595.jpg.chip.jpg","26","male","","","","20.6","male","-5.40","19.52716636657715","male","-6.47"
"33_0_4_20170117203909214.jpg.chip.jpg","33","male","","","","28.4","male","-4.60","29.309717178344727","male","-3.69"
"62_0_1_20170111223858253.jpg.chip.jpg","62","male","","","","39.2","male","-22.80","63.55261993408203","male","1.55"
"26_1_1_20170112233445111.jpg.chip.jpg","26","female","","","","28.5","female","2.50","28.55797004699707","female","2.56"
"54_0_0_20170117191422211.jpg.chip.jpg","54","male","","","","39.3","male","-14.70","48.749839782714844","male","-5.25"
"55_0_0_20170117155725626.jpg.chip.jpg","55","male","","","","44.5","male","-10.50","50.590126037597656","male","-4.41"
"31_0_3_20170119200051395.jpg.chip.jpg","31","male","","","","29.3","","-1.70","39.689788818359375","male","8.69"
"35_1_2_20170116191223232.jpg.chip.jpg","35","female","","","","29.3","female","-5.70","28.77783203125","female","-6.22"
"39_1_0_20170117121735861.jpg.chip.jpg","39","female","","","","38.8","female","-0.20","32.526084899902344","female","-6.47"
"22_1_1_20170112203855123.jpg.chip.jpg","22","female","22.3885440826416","female","0.39","23.5","female","1.50","22.8255672454834","female","0.83"
"8_1_0_20170109202901798.jpg.chip.jpg","8","female","","","","9.1","female","1.10","7.393496513366699","male","-0.61"
"8_1_0_20170109205218680.jpg.chip.jpg","8","female","","","","8.7","female","0.70","6.4363322257995605","female","-1.56"
"26_1_3_20170119193120042.jpg.chip.jpg","26","female","","","","23.6","female","-2.40","25.61741828918457","female","-0.38"
"3_1_4_20170103205114064.jpg.chip.jpg","3","female","4.827288627624512","female","1.83","4","female","1.00","5.060275554656982","male","2.06"
"34_0_1_20170113142048204.jpg.chip.jpg","34","male","41.17536163330078","male","7.18","33.4","male","-0.60","34.24737548828125","male","0.25"
"21_0_0_20170117142009042.jpg.chip.jpg","21","male","25.588314056396484","male","4.59","20.4","male","-0.60","23.985097885131836","male","2.99"
"30_1_0_20170108225424420.jpg.chip.jpg","30","female","","","","29.2","female","-0.80","23.513036727905273","female","-6.49"
"25_1_1_20170112193002220.jpg.chip.jpg","25","female","","","","28.6","female","3.60","26.461824417114258","female","1.46"
"30_1_0_20170103183908075.jpg.chip.jpg","30","female","","","","29.3","female","-0.70","37.714168548583984","female","7.71"
"34_0_1_20170116030144661.jpg.chip.jpg","34","male","23.93661117553711","male","-10.06","23.6","male","-10.40","27.586109161376953","male","-6.41"
"17_0_1_20170116205618568.jpg.chip.jpg","17","male","","","","9.1","female","-7.90","15.54131031036377","female","-1.46"
"2_0_2_20161219190509034.jpg.chip.jpg","2","male","3.2880048751831055","female","1.29","","female","","0.9114516973495483","male","-1.09"
"60_1_0_20170110131522551.jpg.chip.jpg","60","female","63.599117279052734","female","3.60","69.1","female","9.10","63.97726821899414","female","3.98"
"23_1_2_20170104021026844.jpg.chip.jpg","23","female","","","","28.5","female","5.50","19.58955192565918","female","-3.41"
"26_1_4_20170103225204177.jpg.chip.jpg","26","female","","","","28.5","female","2.50","26.134456634521484","female","0.13"
"52_1_0_20170104210704511.jpg.chip.jpg","52","female","61.095245361328125","female","9.10","69.2","female","17.20","58.15894317626953","female","6.16"
"30_1_0_20170117170934860.jpg.chip.jpg","30","female","","","","29.2","female","-0.80","38.079769134521484","female","8.08"
"51_0_0_20170120222858570.jpg.chip.jpg","51","male","","","","44.4","male","-6.60","53.16481018066406","male","2.16"
"16_1_3_20170104222158160.jpg.chip.jpg","16","female","","","","29.4","female","13.40","17.556583404541016","female","1.56"
"45_1_0_20170117193323733.jpg.chip.jpg","45","female","","","","49.2","female","4.20","54.32074737548828","female","9.32"
"34_0_3_20170119200807500.jpg.chip.jpg","34","male","","","","38.7","male","4.70","46.19867706298828","male","12.20"
"26_0_0_20170117172041755.jpg.chip.jpg","26","male","","","","16.3","male","-9.70","20.325580596923828","male","-5.67"
"5_0_0_20170110215835907.jpg.chip.jpg","5","male","","","","4","","-1.00","2.6524009704589844","male","-2.35"
"34_0_1_20170117141530204.jpg.chip.jpg","34","male","","","","38.5","male","4.50","43.59992218017578","male","9.60"
"8_1_0_20170109200841548.jpg.chip.jpg","8","female","11.385163307189941","female","3.39","9.3","female","1.30","12.199151039123535","female","4.20"
"1_0_2_20161219155802845.jpg.chip.jpg","1","male","0.7407825589179993","male","-0.26","","female","","0.9222634434700012","female","-0.08"
"49_0_0_20170117190515851.jpg.chip.jpg","49","male","","","","39.2","male","-9.80","40.71258544921875","male","-8.29"
"45_0_1_20170117181136802.jpg.chip.jpg","45","male","","","","39.4","male","-5.60","45.3483772277832","male","0.35"
"36_0_0_20170104173013523.jpg.chip.jpg","36","male","35.87820053100586","male","-0.12","28.7","male","-7.30","34.04220962524414","male","-1.96"
"3_0_0_20170110212752045.jpg.chip.jpg","3","male","5.387608051300049","male","2.39","","male","","15.928107261657715","male","12.93"
"30_0_1_20170113195630213.jpg.chip.jpg","30","male","","","","23.7","male","-6.30","29.669307708740234","male","-0.33"
"9_0_1_20170110220605937.jpg.chip.jpg","9","male","","","","9.1","female","0.10","11.024948120117188","male","2.02"
"24_1_0_20170103180625656.jpg.chip.jpg","24","female","","","","29.4","female","5.40","24.503511428833008","female","0.50"
"7_1_0_20170109201641541.jpg.chip.jpg","7","female","","","","8.7","female","1.70","5.210956573486328","female","-1.79"
"76_1_1_20170110181603235.jpg.chip.jpg","76","female","56.30620193481445","female","-19.69","39.5","female","-36.50","52.55980682373047","female","-23.44"
"45_0_3_20170119181420596.jpg.chip.jpg","45","male","","","","29.2","male","-15.80","44.80810546875","male","-0.19"
"44_1_0_20170116222635275.jpg.chip.jpg","44","female","","","","39.2","female","-4.80","55.95127868652344","female","11.95"
"41_0_0_20170117185340114.jpg.chip.jpg","41","male","","","","44.5","male","3.50","45.68344497680664","male","4.68"
"32_1_4_20170105164252747.jpg.chip.jpg","32","female","44.73521041870117","female","12.74","29.4","female","-2.60","39.69904327392578","female","7.70"
"1_0_3_20161219224546584.jpg.chip.jpg","1","male","","","","","","","1.2357288599014282","female","0.24"
"1_0_4_20161221203008320.jpg.chip.jpg","1","male","","","","","female","","1.8406550884246826","female","0.84"
"47_0_1_20170117190323954.jpg.chip.jpg","47","male","","","","49.3","male","2.30","57.941741943359375","male","10.94"
"26_1_3_20170119193115729.jpg.chip.jpg","26","female","35.9542236328125","female","9.95","29.5","female","3.50","24.162158966064453","female","-1.84"
"10_0_0_20170110225601897.jpg.chip.jpg","10","male","11.560522079467773","male","1.56","9.4","male","-0.60","12.908316612243652","male","2.91"
"32_1_3_20170109140230761.jpg.chip.jpg","32","female","","","","29.4","female","-2.60","26.60899543762207","female","-5.39"
"60_1_0_20170119152445591.jpg.chip.jpg","60","female","","","","28.8","female","-31.20","43.14326095581055","female","-16.86"
"26_1_1_20170116224953528.jpg.chip.jpg","26","female","17.21255111694336","female","-8.79","29.4","female","3.40","20.836315155029297","female","-5.16"
"3_1_2_20161219140959953.jpg.chip.jpg","3","female","5.789466857910156","female","2.79","9.1","","6.10","3.7567949295043945","female","0.76"
"1_0_2_20161219151117789.jpg.chip.jpg","1","male","1.1511023044586182","male","0.15","","female","","1.245227336883545","female","0.25"
"26_1_4_20170117201855518.jpg.chip.jpg","26","female","","","","29.5","female","3.50","31.677000045776367","female","5.68"
"26_0_1_20170116010530676.jpg.chip.jpg","26","male","26.606290817260742","male","0.61","29.4","male","3.40","24.01959228515625","male","-1.98"
"52_0_0_20170105173619725.jpg.chip.jpg","52","male","","","","68.9","male","16.90","69.3889389038086","male","17.39"
"26_0_3_20170104230509745.jpg.chip.jpg","26","male","","","","29.3","male","3.30","23.161705017089844","male","-2.84"
"28_1_0_20170117190450170.jpg.chip.jpg","28","female","","","","29.4","female","1.40","30.65386390686035","female","2.65"
"26_0_2_20170116183647463.jpg.chip.jpg","26","male","","","","20.6","male","-5.40","21.596559524536133","male","-4.40"
"40_0_0_20170104181301060.jpg.chip.jpg","40","male","","","","39.4","male","-0.60","50.184349060058594","male","10.18"
"24_0_3_20170119164640918.jpg.chip.jpg","24","male","","","","28.6","male","4.60","38.058555603027344","male","14.06"
"61_0_3_20170119211849977.jpg.chip.jpg","61","male","","","","38.8","male","-22.20","62.37403106689453","male","1.37"
"8_1_0_20170109205108577.jpg.chip.jpg","8","female","7.259997844696045","female","-0.74","8.7","female","0.70","6.972777366638184","female","-1.03"
"1_1_2_20161219211944925.jpg.chip.jpg","1","female","","","","","female","","1.519646167755127","female","0.52"
"49_1_3_20170109141445294.jpg.chip.jpg","49","female","","","","49.2","female","0.20","52.074119567871094","female","3.07"
"2_0_2_20161219142258121.jpg.chip.jpg","2","male","","","","","","","1.382225513458252","female","-0.62"
"24_1_0_20170117145436643.jpg.chip.jpg","24","female","","","","29.2","female","5.20","25.17203712463379","female","1.17"
"16_1_0_20170109213357694.jpg.chip.jpg","16","female","","","","28.6","female","12.60","11.169535636901855","female","-4.83"
"69_1_3_20170109150308256.jpg.chip.jpg","69","female","","","","39.2","male","-29.80","52.741085052490234","female","-16.26"
"32_0_0_20170120220945196.jpg.chip.jpg","32","male","","","","29.3","male","-2.70","21.405208587646484","male","-10.59"
"63_0_0_20170117194948539.jpg.chip.jpg","63","male","","","","68.9","","5.90","63.397891998291016","male","0.40"
"24_1_3_20170117145444188.jpg.chip.jpg","24","female","","","","28.9","female","4.90","20.769725799560547","female","-3.23"
"1_0_2_20161219201331164.jpg.chip.jpg","1","male","","","","","male","","0.997850775718689","male","-0.00"
"26_1_0_20170117173945869.jpg.chip.jpg","26","female","","","","29.2","female","3.20","23.728485107421875","female","-2.27"
"61_1_1_20170117173441980.jpg.chip.jpg","61","female","","","","39.2","male","-21.80","68.33849334716797","female","7.34"
"36_0_1_20170105172620093.jpg.chip.jpg","36","male","","","","34.5","male","-1.50","49.725677490234375","male","13.73"
"55_1_0_20170110160643422.jpg.chip.jpg","55","female","59.75416564941406","female","4.75","36.4","female","-18.60","57.0410270690918","female","2.04"
"2_0_4_20170103230700225.jpg.chip.jpg","2","male","1.1426160335540771","female","-0.86","","female","","1.0772137641906738","male","-0.92"
"40_0_2_20170117155231261.jpg.chip.jpg","40","male","","","","39","male","-1.00","54.212284088134766","male","14.21"
"82_1_0_20170120133752406.jpg.chip.jpg","82","female","77.80863189697266","female","-4.19","69.1","male","-12.90","86.51628112792969","female","4.52"
"42_1_0_20170117203930783.jpg.chip.jpg","42","female","57.22831344604492","female","15.23","38.6","female","-3.40","51.3177490234375","female","9.32"
"21_1_4_20170117193725542.jpg.chip.jpg","21","female","","","","23.6","female","2.60","21.741851806640625","female","0.74"
"26_1_1_20170116174149455.jpg.chip.jpg","26","female","","","","29.3","male","3.30","34.53751754760742","female","8.54"
"45_0_0_20170117154252436.jpg.chip.jpg","45","male","","","","38.7","male","-6.30","47.26850128173828","male","2.27"
"32_1_2_20170116164214489.jpg.chip.jpg","32","female","","","","29","female","-3.00","39.80473709106445","female","7.80"
"58_1_3_20170109150757996.jpg.chip.jpg","58","female","","","","69.1","male","11.10","66.33056640625","female","8.33"
"40_0_2_20170116191436037.jpg.chip.jpg","40","male","","","","28.7","male","-11.30","45.29387664794922","male","5.29"
"26_0_3_20170104215715094.jpg.chip.jpg","26","male","","","","28.6","male","2.60","32.44121551513672","male","6.44"
"36_0_1_20170115205919771.jpg.chip.jpg","36","male","","","","28.7","male","-7.30","35.96379089355469","male","-0.04"
"16_0_1_20170110231925176.jpg.chip.jpg","16","male","20.58030128479004","male","4.58","28.6","male","12.60","18.736555099487305","male","2.74"
"26_0_0_20170113210126011.jpg.chip.jpg","26","male","41.90907669067383","male","15.91","34.4","male","8.40","40.40505599975586","male","14.41"
"26_0_3_20170117153033332.jpg.chip.jpg","26","male","","","","28.7","male","2.70","32.438777923583984","male","6.44"
"28_0_0_20170120134432302.jpg.chip.jpg","28","male","32.64421844482422","male","4.64","38.4","male","10.40","31.270172119140625","male","3.27"
"36_0_0_20170113183245622.jpg.chip.jpg","36","male","","","","28.6","male","-7.40","30.218488693237305","male","-5.78"
"18_1_0_20170109212425897.jpg.chip.jpg","18","female","","","","8.9","female","-9.10","17.670881271362305","female","-0.33"
"39_1_0_20170103163234408.jpg.chip.jpg","39","female","","","","49.2","female","10.20","41.68626022338867","female","2.69"
"13_0_0_20170103200550455.jpg.chip.jpg","13","male","7.659000873565674","male","-5.34","9.2","female","-3.80","7.180700778961182","male","-5.82"
"36_0_0_20170104173002256.jpg.chip.jpg","36","male","","","","28.6","male","-7.40","36.64515686035156","male","0.65"
"27_0_0_20170117175924156.jpg.chip.jpg","27","male","26.1900577545166","male","-0.81","28.5","male","1.50","26.416105270385742","male","-0.58"
"7_0_0_20170110215920604.jpg.chip.jpg","7","male","2.300723075866699","male","-4.70","","male","","6.291855335235596","male","-0.71"
"32_0_1_20170116002236204.jpg.chip.jpg","32","male","","","","28.9","male","-3.10","","",""
"48_1_0_20170109010620232.jpg.chip.jpg","48","female","","","","29.3","","-18.70","42.75394821166992","female","-5.25"
"38_0_2_20170116192326283.jpg.chip.jpg","38","male","","","","38.8","male","0.80","59.52046585083008","male","21.52"
"10_0_0_20170110220235233.jpg.chip.jpg","10","male","14.298788070678711","male","4.30","16.5","female","6.50","16.789113998413086","female","6.79"
"25_1_1_20170116001314901.jpg.chip.jpg","25","female","32.374263763427734","female","7.37","29.3","female","4.30","29.326915740966797","female","4.33"
"9_0_1_20170110225103801.jpg.chip.jpg","9","male","","","","28.8","male","19.80","8.013593673706055","male","-0.99"
"29_0_1_20170117185756118.jpg.chip.jpg","29","male","","","","34.4","male","5.40","47.767704010009766","male","18.77"
"8_1_0_20170109203701788.jpg.chip.jpg","8","female","","","","28.6","female","20.60","10.876684188842773","female","2.88"
"52_0_3_20170119205713544.jpg.chip.jpg","52","male","54.12044906616211","male","2.12","38.6","male","-13.40","53.369911193847656","male","1.37"
"49_0_0_20170111181750448.jpg.chip.jpg","49","male","46.933895111083984","male","-2.07","33.5","male","-15.50","46.47507095336914","male","-2.52"
"26_1_1_20170116222824108.jpg.chip.jpg","26","female","25.786184310913086","female","-0.21","29.5","female","3.50","22.925434112548828","female","-3.07"
"26_0_2_20170119184053318.jpg.chip.jpg","26","male","","","","28.6","male","2.60","27.789100646972656","male","1.79"
"43_1_0_20170117155104591.jpg.chip.jpg","43","female","","","","49.2","female","6.20","50.01743698120117","female","7.02"
"26_1_4_20170117200213443.jpg.chip.jpg","26","female","","","","29.5","female","3.50","28.68047523498535","female","2.68"
"50_0_0_20170116225153572.jpg.chip.jpg","50","male","","","","38.6","male","-11.40","49.46876907348633","male","-0.53"
"26_1_3_20170117174340222.jpg.chip.jpg","26","female","","","","29.6","female","3.60","24.675209045410156","female","-1.32"
"1_0_2_20161219155855829.jpg.chip.jpg","1","male","1.2752251625061035","male","0.28","","female","","1.019160509109497","male","0.02"
"8_0_0_20170117182551223.jpg.chip.jpg","8","male","","","","39.2","male","31.20","58.082313537597656","male","50.08"
"47_0_3_20170119152344615.jpg.chip.jpg","47","male","32.862831115722656","male","-14.14","29.3","male","-17.70","33.79126739501953","male","-13.21"
"26_1_0_20170117174641318.jpg.chip.jpg","26","female","25.897844314575195","female","-0.10","28.4","female","2.40","23.580562591552734","female","-2.42"
"62_1_0_20170110160643829.jpg.chip.jpg","62","female","67.04737854003906","female","5.05","52.6","female","-9.40","67.49293518066406","female","5.49"
"28_0_1_20170113180628821.jpg.chip.jpg","28","male","","","","28.5","male","0.50","28.174474716186523","male","0.17"
"16_1_3_20170104223028462.jpg.chip.jpg","16","female","","","","9.1","female","-6.90","15.480490684509277","female","-0.52"
"1_1_0_20170109194413813.jpg.chip.jpg","1","female","","","","29.2","male","28.20","1.4850690364837646","female","0.49"
"21_0_1_20170113133117587.jpg.chip.jpg","21","male","20.85849380493164","male","-0.14","28.5","male","7.50","21.76689910888672","male","0.77"
"12_0_0_20170109213205384.jpg.chip.jpg","12","male","","","","9.5","male","-2.50","8.259157180786133","male","-3.74"
"21_1_1_20170113005835590.jpg.chip.jpg","21","female","","","","29.4","female","8.40","19.002349853515625","female","-2.00"
"81_1_0_20170110140600243.jpg.chip.jpg","81","female","78.71244049072266","female","-2.29","65.6","female","-15.40","81.95820617675781","female","0.96"
"28_0_2_20170117141552570.jpg.chip.jpg","28","male","","","","28.6","male","0.60","29.075653076171875","male","1.08"
"30_1_1_20170117125901915.jpg.chip.jpg","30","female","25.477298736572266","female","-4.52","29.5","female","-0.50","28.959259033203125","female","-1.04"
"40_0_0_20170117202859896.jpg.chip.jpg","40","male","38.72110366821289","male","-1.28","38.6","male","-1.40","35.3309211730957","male","-4.67"
"18_1_0_20170109213919463.jpg.chip.jpg","18","female","","","","23.7","female","5.70","20.476036071777344","female","2.48"
"52_0_0_20170111202028479.jpg.chip.jpg","52","male","62.85752868652344","male","10.86","48.7","male","-3.30","60.06140899658203","male","8.06"
"14_1_1_20170116003214404.jpg.chip.jpg","14","female","19.476408004760742","female","5.48","28.6","female","14.60","20.58381462097168","female","6.58"
"42_0_0_20170113184535624.jpg.chip.jpg","42","male","","","","29.4","male","-12.60","42.69828796386719","male","0.70"
"52_0_0_20170111200615194.jpg.chip.jpg","52","male","43.5247917175293","male","-8.48","38.6","male","-13.40","44.29037094116211","male","-7.71"
"26_1_1_20170116024053194.jpg.chip.jpg","26","female","","","","28.8","male","2.80","13.42714786529541","male","-12.57"
"29_1_1_20170112214954671.jpg.chip.jpg","29","female","16.517963409423828","female","-12.48","29.3","male","0.30","22.585865020751953","female","-6.41"
"15_0_0_20170104013333801.jpg.chip.jpg","15","male","","","","28.8","female","13.80","13.878029823303223","male","-1.12"
"1_1_2_20161219162024742.jpg.chip.jpg","1","female","","","","","female","","","",""
"31_1_0_20170104235124347.jpg.chip.jpg","31","female","","","","29.2","female","-1.80","35.478572845458984","female","4.48"
"20_0_4_20170103234738979.jpg.chip.jpg","20","male","","","","28.9","male","8.90","20.524084091186523","male","0.52"
"1_1_0_20170109193717283.jpg.chip.jpg","1","female","","","","","","","1.0534201860427856","female","0.05"
"19_1_0_20170103162951552.jpg.chip.jpg","19","female","","","","29.6","female","10.60","21.542327880859375","female","2.54"
"25_1_0_20170104165326705.jpg.chip.jpg","25","female","","","","29.1","female","4.10","33.11174011230469","female","8.11"
"30_0_0_20170117142111641.jpg.chip.jpg","30","male","","","","29.4","male","-0.60","28.67562484741211","male","-1.32"
"26_0_1_20170116233406148.jpg.chip.jpg","26","male","","","","29.2","","3.20","24.803693771362305","female","-1.20"
"68_0_0_20170119212026025.jpg.chip.jpg","68","male","","","","69.2","male","1.20","75.37135314941406","male","7.37"
"21_1_1_20170112231908781.jpg.chip.jpg","21","female","18.001577377319336","female","-3.00","23.4","female","2.40","15.764908790588379","female","-5.24"
"38_0_1_20170113135348090.jpg.chip.jpg","38","male","31.20906639099121","male","-6.79","28.5","male","-9.50","30.193897247314453","male","-7.81"
"30_1_2_20170116184317110.jpg.chip.jpg","30","female","","","","29.6","female","-0.40","31.267513275146484","female","1.27"
"31_0_0_20170104201726242.jpg.chip.jpg","31","male","","","","39.3","male","8.30","36.27489471435547","male","5.27"
"26_1_2_20170116180302912.jpg.chip.jpg","26","female","","","","29.2","","3.20","23.828020095825195","female","-2.17"
"24_1_2_20170104015726796.jpg.chip.jpg","24","female","","","","28.6","female","4.60","15.237963676452637","female","-8.76"
"1_0_3_20161220223250813.jpg.chip.jpg","1","male","0.7598319053649902","male","-0.24","","male","","0.8807912468910217","male","-0.12"
"1_0_4_20170103202417352.jpg.chip.jpg","1","male","","","","16.1","female","15.10","0.6837356090545654","female","-0.32"
"45_0_0_20170117182436373.jpg.chip.jpg","45","male","44.92203903198242","male","-0.08","38.6","male","-6.40","43.13978576660156","male","-1.86"
"75_0_0_20170111205905746.jpg.chip.jpg","75","male","71.5851821899414","male","-3.41","57.5","male","-17.50","62.914764404296875","male","-12.09"
"2_1_4_20170103213243276.jpg.chip.jpg","2","female","1.4530811309814453","female","-0.55","4","female","2.00","1.0386567115783691","male","-0.96"
"4_0_3_20161220220726266.jpg.chip.jpg","4","male","","","","4.1","female","0.10","4.8939690589904785","female","0.89"
"29_0_3_20170119195312988.jpg.chip.jpg","29","male","","","","28.8","male","-0.20","41.48347854614258","male","12.48"
"74_0_1_20170113184556176.jpg.chip.jpg","74","male","","","","58.6","male","-15.40","62.81951141357422","male","-11.18"
"16_0_0_20170110231527285.jpg.chip.jpg","16","male","16.597566604614258","male","0.60","9.6","male","-6.40","15.961248397827148","male","-0.04"
"76_0_0_20170116233204210.jpg.chip.jpg","76","male","","","","48.7","male","-27.30","56.71452331542969","male","-19.29"
"90_0_0_20170111210545876.jpg.chip.jpg","90","male","74.18037414550781","male","-15.82","68.8","male","-21.20","76.82966613769531","male","-13.17"
"5_0_0_20170110213118425.jpg.chip.jpg","5","male","","","","8.7","female","3.70","6.736979961395264","male","1.74"
"53_0_0_20170120223001107.jpg.chip.jpg","53","male","","","","58.3","male","5.30","52.75102233886719","male","-0.25"
"24_1_2_20170116164545482.jpg.chip.jpg","24","female","20.579681396484375","female","-3.42","16","female","-8.00","21.36256217956543","female","-2.64"
"30_0_0_20170103181149464.jpg.chip.jpg","30","male","","","","28.8","male","-1.20","53.604854583740234","male","23.60"
"1_0_3_20161220220508802.jpg.chip.jpg","1","male","0.9558925032615662","female","-0.04","","female","","1.1474050283432007","male","0.15"
"32_0_0_20170117123747212.jpg.chip.jpg","32","male","34.24323654174805","male","2.24","28.7","male","-3.30","33.36343002319336","male","1.36"
"66_0_3_20170119180856366.jpg.chip.jpg","66","male","","","","29.2","male","-36.80","55.06382751464844","male","-10.94"
"58_0_3_20170119195320690.jpg.chip.jpg","58","male","","","","37.4","male","-20.60","45.44068908691406","male","-12.56"
"24_1_2_20170116171158821.jpg.chip.jpg","24","female","21.57094955444336","female","-2.43","29.3","female","5.30","18.80959701538086","female","-5.19"
"55_1_3_20170117153430708.jpg.chip.jpg","55","female","","","","29.3","female","-25.70","43.21848678588867","female","-11.78"
"51_0_0_20170120134243735.jpg.chip.jpg","51","male","","","","38.6","male","-12.40","46.66178512573242","male","-4.34"
"40_0_0_20170117203820721.jpg.chip.jpg","40","male","","","","39.3","male","-0.70","32.25082015991211","male","-7.75"
"62_1_3_20170119211556000.jpg.chip.jpg","62","female","","","","29.3","male","-32.70","57.85728454589844","female","-4.14"
"42_1_2_20170116162349143.jpg.chip.jpg","42","female","","","","29.3","female","-12.70","36.25747299194336","female","-5.74"
"23_0_2_20170116172906979.jpg.chip.jpg","23","male","","","","29.3","male","6.30","27.85763168334961","male","4.86"
"38_1_3_20170109140636847.jpg.chip.jpg","38","female","","","","29.2","female","-8.80","23.260780334472656","female","-14.74"
"24_0_1_20170113134105544.jpg.chip.jpg","24","male","20.41453742980957","male","-3.59","28.6","male","4.60","20.727426528930664","male","-3.27"
"10_0_0_20170110224406532.jpg.chip.jpg","10","male","10.141218185424805","male","0.14","9.2","","-0.80","11.023893356323242","male","1.02"
"47_0_0_20170105173138581.jpg.chip.jpg","47","male","","","","49.4","male","2.40","49.88291549682617","male","2.88"
"16_1_0_20170109214342165.jpg.chip.jpg","16","female","","","","28.9","female","12.90","14.942420959472656","female","-1.06"
"34_0_1_20170116202024648.jpg.chip.jpg","34","male","","","","38.7","male","4.70","30.797990798950195","male","-3.20"
"82_1_0_20170110141329969.jpg.chip.jpg","82","female","80.66646575927734","female","-1.33","52.7","female","-29.30","74.73148345947266","female","-7.27"
"42_0_1_20170113155108219.jpg.chip.jpg","42","male","","","","29.3","male","-12.70","49.18962478637695","male","7.19"
"51_1_0_20170104205943165.jpg.chip.jpg","51","female","","","","38.9","female","-12.10","45.834625244140625","female","-5.17"
"20_1_3_20170104233643891.jpg.chip.jpg","20","female","23.26926040649414","female","3.27","28.6","female","8.60","23.570905685424805","female","3.57"
"68_0_0_20170111202050714.jpg.chip.jpg","68","male","68.91917419433594","male","0.92","38.7","male","-29.30","65.97836303710938","male","-2.02"
"35_1_0_20170116201535811.jpg.chip.jpg","35","female","","","","29.5","female","-5.50","28.48202896118164","female","-6.52"
"68_1_0_20170109221126838.jpg.chip.jpg","68","female","69.19221496582031","female","1.19","53.4","female","-14.60","72.66158294677734","female","4.66"
"34_0_1_20170117020029793.jpg.chip.jpg","34","male","29.084285736083984","male","-4.92","28.5","male","-5.50","26.95928382873535","male","-7.04"
"41_0_0_20170117131137875.jpg.chip.jpg","41","male","","","","39.2","male","-1.80","43.41963577270508","male","2.42"
"24_0_3_20170104230213449.jpg.chip.jpg","24","male","19.09014129638672","male","-4.91","28.8","male","4.80","20.41932487487793","male","-3.58"
"26_1_3_20170119193123985.jpg.chip.jpg","26","female","24.26347541809082","female","-1.74","28.6","female","2.60","23.049076080322266","female","-2.95"
"42_0_1_20170113190550529.jpg.chip.jpg","42","male","","","","39.3","male","-2.70","48.88715362548828","male","6.89"
"54_0_0_20170117191323482.jpg.chip.jpg","54","male","","","","28.7","male","-25.30","40.60783767700195","male","-13.39"
"40_1_3_20170109140647801.jpg.chip.jpg","40","female","32.92906951904297","female","-7.07","29.3","female","-10.70","32.0610466003418","female","-7.94"
