### SECCION: emociones
timestamp_iso,hora_local,emocion_dominante,confianza,neutral,happy,sad,angry,fearful,disgusted,surprised,edad,genero,genero_prob,valencia,arousal,roll_deg,yaw_deg,pitch_deg,pos_x,pos_y,tamano,voz_pitch_hz,voz_energia,voz_arousal,rol_activo,satisfaccion,cuadrante,afecto_98,afecto_38,positividad,atencion,n_rostros,detection_rate,expression_entropy,flip_rate,faceapi_neutral,faceapi_happy,faceapi_sad,faceapi_angry,faceapi_fearful,faceapi_disgusted,faceapi_surprised,usa_fusion_i2,fusion_neutral,fusion_happy,fusion_sad,fusion_angry,fusion_fearful,fusion_disgusted,fusion_surprised,usa_mlp_i2,mlp_neutral,mlp_happy,mlp_sad,mlp_angry,mlp_fearful,mlp_disgusted,mlp_surprised,mlp_raw_neutral,mlp_raw_happy,mlp_raw_sad,mlp_raw_angry,mlp_raw_fearful,mlp_raw_disgusted,mlp_raw_surprised
"2026-07-21T19:08:32.866Z","21/7/2026, 1:08:32 p.m.","Neutral","0.6567","0.6567","0.0952","0.1188","0.0041","0.0090","0.1032","0.0129","18","Hombre","0.9068","-0.0729","-0.0155","-8.7","0.1","9.1","0.5064","0.4307","0.2709","","0.2396","0.7000","Cliente","-0.0094","Neutro · sin activación marcada","Neutral","Neutral","0.4635","0.7083","1","1.0000","1.5996","0.20","0.6769","0.0054","0.2607","0.0425","0.0001","0.0122","0.0022","0","0.3451","0.0089","0.0000","0.4730","0.0564","0.0418","0.0748","1","0.6567","0.0952","0.1188","0.0041","0.0090","0.1032","0.0129","0.4812","0.0617","0.3701","0.0021","0.0031","0.0759","0.0058"
"2026-07-21T19:08:34.050Z","21/7/2026, 1:08:34 p.m.","Neutral","0.6672","0.6672","0.0853","0.1145","0.0049","0.0083","0.1064","0.0135","17","Hombre","0.9075","-0.0796","-0.0185","-8.4","0.2","9.2","0.5054","0.4310","0.2719","61","0.1916","0.7000","Cliente","-0.0436","Neutro · sin activación marcada","Neutral","Neutral","0.4602","0.7078","1","1.0000","1.5727","0.20","0.9619","0.0033","0.0262","0.0061","0.0000","0.0021","0.0004","0","0.4831","0.0034","0.0000","0.3462","0.0528","0.0342","0.0803","1","0.6672","0.0853","0.1145","0.0049","0.0083","0.1064","0.0135","0.4598","0.0554","0.3865","0.0038","0.0051","0.0800","0.0093"
"2026-07-21T19:08:35.207Z","21/7/2026, 1:08:35 p.m.","Neutral","0.6752","0.6752","0.0789","0.1126","0.0054","0.0080","0.1062","0.0137","19","Hombre","0.9362","-0.0834","-0.0215","-9.1","0.1","9.2","0.5060","0.4305","0.2715","76","0.1630","0.7000","Cliente","-0.0674","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4583","0.7078","1","1.0000","1.5511","0.00","0.7525","0.0096","0.2204","0.0101","0.0000","0.0060","0.0014","0","0.5003","0.0035","0.0000","0.3281","0.0532","0.0318","0.0831","1","0.6752","0.0789","0.1126","0.0054","0.0080","0.1062","0.0137","0.4584","0.0518","0.3801","0.0046","0.0053","0.0910","0.0088"
"2026-07-21T19:08:36.360Z","21/7/2026, 1:08:36 p.m.","Neutral","0.6519","0.6519","0.0758","0.1238","0.0083","0.0092","0.1132","0.0178","17","Hombre","0.9435","-0.0990","-0.0172","-8.9","-0.2","9.0","0.5059","0.4326","0.2704","217","0.2173","0.8773","Cliente","-0.0911","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4505","0.7187","1","1.0000","1.6364","0.00","0.9650","0.0044","0.0141","0.0130","0.0000","0.0019","0.0016","0","0.4447","0.0008","0.0000","0.3342","0.0761","0.0373","0.1069","1","0.6519","0.0758","0.1238","0.0083","0.0092","0.1132","0.0178","0.4135","0.0493","0.4291","0.0073","0.0069","0.0780","0.0160"
"2026-07-21T19:08:37.519Z","21/7/2026, 1:08:37 p.m.","Neutral","0.6164","0.6164","0.0775","0.1476","0.0113","0.0178","0.0776","0.0518","20","Hombre","0.9635","-0.0898","-0.0002","-10.0","0.0","7.6","0.5011","0.4327","0.2689","","0.0541","0.3804","Cliente","-0.1004","Desactivación negativa · tristeza/abatimiento","Neutral","Neutral","0.4551","0.7343","1","1.0000","1.8077","0.00","0.2648","0.0939","0.6002","0.0134","0.0010","0.0207","0.0061","0","0.5040","0.0134","0.0710","0.2424","0.0250","0.0319","0.1123","1","0.6164","0.0775","0.1476","0.0113","0.0178","0.0776","0.0518","0.3439","0.0457","0.5175","0.0066","0.0156","0.0282","0.0425"
"2026-07-21T19:08:38.569Z","21/7/2026, 1:08:38 p.m.","Neutral","0.5651","0.5651","0.1090","0.1828","0.0085","0.0206","0.0688","0.0453","18","Hombre","0.9372","-0.0859","-0.0004","-8.1","-0.2","8.1","0.5024","0.4333","0.2710","66","0.1615","0.7000","Cliente","-0.1041","Desactivación negativa · tristeza/abatimiento","Neutral","Neutral","0.4571","0.7234","1","1.0000","1.9036","0.00","0.7126","0.2763","0.0046","0.0041","0.0000","0.0021","0.0002","0","0.3104","0.0349","0.0000","0.3827","0.0854","0.0404","0.1461","1","0.5651","0.1090","0.1828","0.0085","0.0206","0.0688","0.0453","0.3395","0.0655","0.5225","0.0040","0.0114","0.0286","0.0284"
"2026-07-21T19:08:39.663Z","21/7/2026, 1:08:39 p.m.","Neutral","0.5610","0.5610","0.1051","0.1862","0.0107","0.0216","0.0569","0.0584","19","Hombre","0.9259","-0.0823","0.0047","-9.2","-0.0","8.5","0.5032","0.4360","0.2716","125","0.3137","0.7496","Cliente","-0.1002","Activación negativa · tensión/enojo","Neutral","Neutral","0.4589","0.7385","1","1.0000","1.9252","0.00","0.9089","0.0710","0.0042","0.0102","0.0000","0.0031","0.0025","0","0.3597","0.0137","0.0000","0.3311","0.0989","0.0372","0.1594","1","0.5610","0.1051","0.1862","0.0107","0.0216","0.0569","0.0584","0.2898","0.0442","0.5722","0.0101","0.0122","0.0292","0.0423"
"2026-07-21T19:08:40.804Z","21/7/2026, 1:08:40 p.m.","Neutral","0.5239","0.5239","0.0857","0.2078","0.0201","0.0243","0.0711","0.0670","17","Hombre","0.8967","-0.1261","0.0091","-9.8","-0.3","9.0","0.5044","0.4371","0.2727","224","0.3366","0.8912","Cliente","-0.1179","Activación negativa · tensión/enojo","Neutral","Neutral","0.4370","0.6449","1","1.0000","2.0397","0.00","0.9499","0.0194","0.0040","0.0154","0.0000","0.0058","0.0055","0","0.4102","0.0035","0.0000","0.2059","0.1192","0.0330","0.2282","1","0.5239","0.0857","0.2078","0.0201","0.0243","0.0711","0.0670","0.2277","0.0400","0.6198","0.0146","0.0134","0.0557","0.0289"
"2026-07-21T19:08:42.024Z","21/7/2026, 1:08:42 p.m.","Neutral","0.5440","0.5440","0.0711","0.2042","0.0189","0.0274","0.0652","0.0692","18","Hombre","0.9231","-0.1321","0.0026","-9.4","-0.5","10.3","0.5078","0.4345","0.2723","102","0.3355","0.7177","Cliente","-0.1374","Activación negativa · tensión/enojo","Indiferente","Neutral","0.4339","0.6975","1","1.0000","1.9907","0.00","0.9366","0.0226","0.0173","0.0130","0.0000","0.0068","0.0038","0","0.5143","0.0029","0.0000","0.2094","0.0855","0.0216","0.1664","1","0.5440","0.0711","0.2042","0.0189","0.0274","0.0652","0.0692","0.3006","0.0350","0.5654","0.0092","0.0171","0.0365","0.0361"
"2026-07-21T19:08:43.152Z","21/7/2026, 1:08:43 p.m.","Neutral","0.5173","0.5173","0.0887","0.2050","0.0167","0.0251","0.0900","0.0571","15","Hombre","0.8759","-0.1345","0.0093","-9.7","-0.6","10.2","0.5077","0.4382","0.2737","","0.1432","0.6774","Cliente","-0.1519","Activación negativa · tensión/enojo","Neutral","Neutral","0.4328","0.5247","1","1.0000","2.0511","0.00","0.4147","0.0073","0.5563","0.0071","0.0000","0.0055","0.0090","0","0.2582","0.0111","0.0225","0.1863","0.0963","0.0549","0.3707","1","0.5173","0.0887","0.2050","0.0167","0.0251","0.0900","0.0571","0.2600","0.0850","0.5230","0.0090","0.0102","0.0965","0.0163"
"2026-07-21T19:08:44.311Z","21/7/2026, 1:08:44 p.m.","Neutral","0.6049","0.6049","0.0837","0.1604","0.0104","0.0164","0.0904","0.0338","16","Hombre","0.9213","-0.1055","-0.0116","-8.2","-0.5","10.4","0.5085","0.4337","0.2716","","0.0975","0.5250","Cliente","-0.1461","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4473","0.6898","1","1.0000","1.8062","0.00","0.9275","0.0031","0.0319","0.0332","0.0000","0.0028","0.0015","0","0.6272","0.0022","0.0039","0.2562","0.0182","0.0240","0.0683","1","0.6049","0.0837","0.1604","0.0104","0.0164","0.0904","0.0338","0.4444","0.0524","0.4150","0.0042","0.0069","0.0655","0.0116"
"2026-07-21T19:08:45.459Z","21/7/2026, 1:08:45 p.m.","Neutral","0.6356","0.6356","0.0763","0.1417","0.0084","0.0135","0.0996","0.0248","16","Hombre","0.8929","-0.1037","-0.0181","-9.5","-0.8","10.4","0.5094","0.4317","0.2729","","0.1159","0.5862","Cliente","-0.1380","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4482","0.6780","1","1.0000","1.7041","0.00","0.8658","0.0051","0.1118","0.0115","0.0000","0.0037","0.0020","0","0.5651","0.0013","0.0000","0.3045","0.0282","0.0355","0.0654","1","0.6356","0.0763","0.1417","0.0084","0.0135","0.0996","0.0248","0.4299","0.0440","0.4279","0.0043","0.0081","0.0754","0.0103"
"2026-07-21T19:08:46.566Z","21/7/2026, 1:08:46 p.m.","Neutral","0.6222","0.6222","0.0760","0.1353","0.0076","0.0125","0.1280","0.0184","15","Hombre","0.8921","-0.1173","-0.0117","-8.6","-1.0","10.6","0.5099","0.4309","0.2732","","","","Cliente","-0.1356","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4414","0.6976","1","1.0000","1.7172","0.00","0.8925","0.0060","0.0814","0.0144","0.0000","0.0042","0.0016","0","0.5887","0.0022","0.0095","0.3074","0.0119","0.0352","0.0451","1","0.6222","0.0760","0.1353","0.0076","0.0125","0.1280","0.0184","0.4481","0.0493","0.4099","0.0042","0.0073","0.0690","0.0122"
"2026-07-21T19:08:47.594Z","21/7/2026, 1:08:47 p.m.","Neutral","0.6396","0.6396","0.0733","0.1330","0.0090","0.0131","0.1112","0.0207","18","Hombre","0.9410","-0.1082","-0.0159","-9.3","-0.8","10.6","0.5102","0.4344","0.2725","95","0.0986","0.5124","Cliente","-0.1325","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4459","0.7109","1","1.0000","1.6872","0.00","0.8645","0.0037","0.0939","0.0263","0.0000","0.0085","0.0032","0","0.6955","0.0008","0.0077","0.1966","0.0127","0.0264","0.0604","1","0.6396","0.0733","0.1330","0.0090","0.0131","0.1112","0.0207","0.4258","0.0457","0.4194","0.0090","0.0100","0.0726","0.0174"
"2026-07-21T19:08:48.681Z","21/7/2026, 1:08:48 p.m.","Neutral","0.6259","0.6259","0.0730","0.1449","0.0099","0.0160","0.1023","0.0280","16","Hombre","0.9069","-0.1116","-0.0141","-9.5","-1.4","10.3","0.5088","0.4345","0.2725","206","0.0403","0.5001","Cliente","-0.1324","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4442","0.6760","1","1.0000","1.7447","0.00","0.3619","0.0204","0.6081","0.0015","0.0000","0.0025","0.0057","0","0.5982","0.0042","0.0181","0.2263","0.0308","0.0245","0.0980","1","0.6259","0.0730","0.1449","0.0099","0.0160","0.1023","0.0280","0.3524","0.0434","0.5203","0.0049","0.0129","0.0406","0.0253"
"2026-07-21T19:08:49.815Z","21/7/2026, 1:08:49 p.m.","Neutral","0.6112","0.6112","0.0794","0.1603","0.0092","0.0178","0.0897","0.0323","16","Hombre","0.8532","-0.1090","-0.0153","-9.7","-1.1","10.2","0.5084","0.4366","0.2743","123","0.2059","0.7472","Cliente","-0.1347","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4455","0.5926","1","1.0000","1.7856","0.00","0.6341","0.0133","0.3114","0.0147","0.0001","0.0191","0.0074","0","0.4176","0.0069","0.0000","0.2295","0.0862","0.0182","0.2417","1","0.6112","0.0794","0.1603","0.0092","0.0178","0.0897","0.0323","0.3211","0.0553","0.5411","0.0051","0.0092","0.0498","0.0185"
"2026-07-21T19:08:50.937Z","21/7/2026, 1:08:50 p.m.","Neutral","0.6204","0.6204","0.0864","0.1435","0.0075","0.0151","0.0965","0.0307","15","Hombre","0.8981","-0.0936","-0.0085","-7.9","-0.8","10.3","0.5087","0.4352","0.2734","","0.2031","0.7000","Cliente","-0.1274","Desactivación negativa · tristeza/abatimiento","Neutral","Neutral","0.4532","0.5125","1","1.0000","1.7584","0.00","0.6115","0.0085","0.3687","0.0030","0.0000","0.0030","0.0053","0","0.4939","0.0058","0.0000","0.1916","0.0676","0.0059","0.2353","1","0.6204","0.0864","0.1435","0.0075","0.0151","0.0965","0.0307","0.3572","0.0679","0.4584","0.0025","0.0072","0.1019","0.0050"
"2026-07-21T19:08:52.137Z","21/7/2026, 1:08:52 p.m.","Neutral","0.6337","0.6337","0.0796","0.1395","0.0067","0.0134","0.1051","0.0220","16","Hombre","0.8871","-0.1024","-0.0170","-9.0","-0.8","10.8","0.5103","0.4334","0.2723","","0.0729","0.4431","Cliente","-0.1227","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4488","0.6441","1","1.0000","1.6987","0.00","0.9383","0.0043","0.0459","0.0054","0.0000","0.0043","0.0019","0","0.6819","0.0011","0.0294","0.2091","0.0001","0.0253","0.0531","1","0.6337","0.0796","0.1395","0.0067","0.0134","0.1051","0.0220","0.4050","0.0452","0.4440","0.0043","0.0090","0.0834","0.0091"
"2026-07-21T19:08:53.303Z","21/7/2026, 1:08:53 p.m.","Neutral","0.6429","0.6429","0.0747","0.1364","0.0069","0.0123","0.1095","0.0174","17","Hombre","0.8899","-0.1076","-0.0218","-9.3","-1.1","10.5","0.5118","0.4344","0.2726","","0.0902","0.5008","Cliente","-0.1248","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4462","0.6793","1","1.0000","1.6597","0.00","0.8311","0.0091","0.1275","0.0261","0.0000","0.0050","0.0011","0","0.6090","0.0032","0.0182","0.2760","0.0137","0.0280","0.0519","1","0.6429","0.0747","0.1364","0.0069","0.0123","0.1095","0.0174","0.4461","0.0452","0.4174","0.0045","0.0062","0.0725","0.0081"
"2026-07-21T19:08:54.450Z","21/7/2026, 1:08:54 p.m.","Neutral","0.6457","0.6457","0.0695","0.1353","0.0080","0.0127","0.1128","0.0160","18","Hombre","0.9029","-0.1145","-0.0232","-9.8","-0.9","11.1","0.5139","0.4355","0.2735","70","0.0410","0.3366","Cliente","-0.1290","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4428","0.6604","1","1.0000","1.6514","0.00","0.9266","0.0041","0.0488","0.0108","0.0000","0.0078","0.0019","0","0.7000","0.0010","0.0662","0.1665","0.0000","0.0199","0.0464","1","0.6457","0.0695","0.1353","0.0080","0.0127","0.1128","0.0160","0.4194","0.0452","0.4359","0.0050","0.0099","0.0734","0.0111"
"2026-07-21T19:08:55.615Z","21/7/2026, 1:08:55 p.m.","Neutral","0.6617","0.6617","0.0639","0.1303","0.0103","0.0122","0.1030","0.0186","17","Hombre","0.9255","-0.1098","-0.0255","-10.0","-1.2","11.5","0.5147","0.4333","0.2735","","","","Cliente","-0.1298","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4451","0.7256","1","1.0000","1.6209","0.00","0.9584","0.0035","0.0052","0.0270","0.0000","0.0047","0.0012","0","0.6743","0.0007","0.0160","0.2069","0.0136","0.0227","0.0659","1","0.6617","0.0639","0.1303","0.0103","0.0122","0.1030","0.0186","0.4641","0.0407","0.4065","0.0082","0.0082","0.0561","0.0162"
"2026-07-21T19:08:56.885Z","21/7/2026, 1:08:56 p.m.","Neutral","0.6498","0.6498","0.0649","0.1321","0.0136","0.0136","0.1018","0.0242","18","Hombre","0.9092","-0.1107","-0.0175","-10.2","-1.6","12.0","0.5188","0.4342","0.2751","68","0.0377","0.3257","Cliente","-0.1278","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4446","0.7194","1","1.0000","1.6800","0.00","0.9535","0.0063","0.0254","0.0091","0.0000","0.0049","0.0007","0","0.7597","0.0002","0.0645","0.1224","0.0000","0.0221","0.0310","1","0.6498","0.0649","0.1321","0.0136","0.0136","0.1018","0.0242","0.4189","0.0425","0.4317","0.0117","0.0094","0.0660","0.0197"
"2026-07-21T19:08:58.011Z","21/7/2026, 1:08:58 p.m.","Neutral","0.6450","0.6450","0.0636","0.1364","0.0155","0.0145","0.0963","0.0287","17","Hombre","0.9151","-0.1118","-0.0158","-10.7","-1.7","12.2","0.5195","0.4359","0.2757","277","0.0666","0.6895","Cliente","-0.1297","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4441","0.7063","1","1.0000","1.7069","0.00","0.9572","0.0036","0.0168","0.0128","0.0000","0.0086","0.0009","0","0.6199","0.0002","0.0000","0.2120","0.0488","0.0248","0.0944","1","0.6450","0.0636","0.1364","0.0155","0.0145","0.0963","0.0287","0.4082","0.0400","0.4495","0.0104","0.0104","0.0598","0.0217"
"2026-07-21T19:08:59.160Z","21/7/2026, 1:08:59 p.m.","Neutral","0.6524","0.6524","0.0597","0.1328","0.0156","0.0165","0.0906","0.0323","18","Hombre","0.9229","-0.1092","-0.0146","-10.6","-2.0","12.8","0.5203","0.4355","0.2755","","0.0639","0.4131","Cliente","-0.1284","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4454","0.7124","1","1.0000","1.6968","0.00","0.9608","0.0039","0.0105","0.0147","0.0000","0.0090","0.0010","0","0.7442","0.0001","0.0335","0.1500","0.0000","0.0245","0.0476","1","0.6524","0.0597","0.1328","0.0156","0.0165","0.0906","0.0323","0.4506","0.0367","0.4085","0.0108","0.0123","0.0575","0.0236"
"2026-07-21T19:09:00.317Z","21/7/2026, 1:09:00 p.m.","Neutral","0.6215","0.6215","0.0548","0.0996","0.0149","0.0152","0.1665","0.0275","18","Hombre","0.9542","-0.1356","0.0172","-10.8","-1.0","12.1","0.5201","0.4318","0.2734","","0.0793","0.4642","Cliente","-0.1381","Activación negativa · tensión/enojo","Neutral","Neutral","0.4322","0.8601","1","1.0000","1.7429","0.00","0.9241","0.0085","0.0136","0.0281","0.0001","0.0249","0.0009","0","0.6057","0.0002","0.0274","0.2219","0.0228","0.0341","0.0880","1","0.6215","0.0548","0.0996","0.0149","0.0152","0.1665","0.0275","0.5340","0.0403","0.1902","0.0154","0.0127","0.1801","0.0273"
"2026-07-21T19:09:01.429Z","21/7/2026, 1:09:01 p.m.","Neutral","0.6480","0.6480","0.0568","0.1169","0.0160","0.0148","0.1167","0.0309","18","Hombre","0.9268","-0.1157","-0.0035","-10.9","-0.6","13.2","0.5224","0.4358","0.2759","","0.0203","0.2676","Cliente","-0.1401","Desactivación negativa · tristeza/abatimiento","Neutral","Neutral","0.4422","0.7014","1","1.0000","1.7047","0.00","0.9115","0.0032","0.0245","0.0485","0.0001","0.0104","0.0019","0","0.7550","0.0003","0.0849","0.1102","0.0000","0.0185","0.0312","1","0.6480","0.0568","0.1169","0.0160","0.0148","0.1167","0.0309","0.4296","0.0403","0.4365","0.0098","0.0086","0.0576","0.0175"
"2026-07-21T19:09:02.481Z","21/7/2026, 1:09:02 p.m.","Neutral","0.6158","0.6158","0.0646","0.1392","0.0132","0.0160","0.1273","0.0238","18","Hombre","0.9344","-0.1326","-0.0080","-11.1","-1.1","12.7","0.5185","0.4354","0.2766","","0.0150","0.2499","Cliente","-0.1416","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4337","0.4856","1","1.0000","1.7671","0.00","0.9739","0.0070","0.0126","0.0013","0.0000","0.0046","0.0007","0","0.7228","0.0004","0.0960","0.0381","0.0000","0.0065","0.1362","1","0.6158","0.0646","0.1392","0.0132","0.0160","0.1273","0.0238","0.3482","0.0447","0.4874","0.0056","0.0110","0.0975","0.0056"
"2026-07-21T19:09:03.592Z","21/7/2026, 1:09:03 p.m.","Neutral","0.6032","0.6032","0.0667","0.1504","0.0129","0.0163","0.1273","0.0233","18","Hombre","0.9151","-0.1388","-0.0106","-10.4","-1.3","12.5","0.5149","0.4369","0.2773","","0.0273","0.2910","Cliente","-0.1440","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4306","0.4867","1","1.0000","1.7940","0.00","0.9042","0.0038","0.0416","0.0360","0.0001","0.0122","0.0021","0","0.7300","0.0002","0.0832","0.0569","0.0000","0.0093","0.1204","1","0.6032","0.0667","0.1504","0.0129","0.0163","0.1273","0.0233","0.3223","0.0463","0.5011","0.0043","0.0097","0.1115","0.0048"
"2026-07-21T19:09:04.722Z","21/7/2026, 1:09:04 p.m.","Neutral","0.6114","0.6114","0.0625","0.1575","0.0151","0.0175","0.1033","0.0326","18","Hombre","0.9336","-0.1321","-0.0145","-10.4","-1.9","13.1","0.5170","0.4360","0.2766","","0.0536","0.3785","Cliente","-0.1472","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4340","0.6983","1","1.0000","1.7970","0.00","0.9633","0.0032","0.0232","0.0045","0.0000","0.0052","0.0005","0","0.7077","0.0001","0.0413","0.1904","0.0000","0.0347","0.0258","1","0.6114","0.0625","0.1575","0.0151","0.0175","0.1033","0.0326","0.3722","0.0340","0.4950","0.0114","0.0118","0.0468","0.0288"
"2026-07-21T19:09:05.764Z","21/7/2026, 1:09:05 p.m.","Neutral","0.6136","0.6136","0.0626","0.1516","0.0141","0.0179","0.1089","0.0314","18","Hombre","0.9296","-0.1312","-0.0119","-10.0","-1.7","12.9","0.5174","0.4348","0.2763","187","0.2972","0.8069","Cliente","-0.1580","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4344","0.6869","1","1.0000","1.7908","0.00","0.9728","0.0043","0.0092","0.0076","0.0000","0.0054","0.0007","0","0.5419","0.0001","0.0000","0.2567","0.0661","0.0320","0.1032","1","0.6136","0.0626","0.1516","0.0141","0.0179","0.1089","0.0314","0.3942","0.0354","0.4720","0.0093","0.0115","0.0562","0.0214"
"2026-07-21T19:09:06.819Z","21/7/2026, 1:09:06 p.m.","Neutral","0.5875","0.5875","0.0571","0.1573","0.0210","0.0151","0.1359","0.0260","18","Hombre","0.9475","-0.1598","-0.0074","-12.8","7.3","-7.9","0.4495","0.4346","0.2677","170","0.4029","0.8149","Cliente","-0.1689","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4201","0.6980","1","1.0000","1.8431","0.00","0.9134","0.0044","0.0016","0.0367","0.0000","0.0432","0.0007","0","0.5700","0.0001","0.0000","0.1924","0.0737","0.0203","0.1435","1","0.5875","0.0571","0.1573","0.0210","0.0151","0.1359","0.0260","0.3643","0.0352","0.4390","0.0141","0.0069","0.1269","0.0137"
"2026-07-21T19:09:07.911Z","21/7/2026, 1:09:07 p.m.","Neutral","0.5733","0.5733","0.0537","0.1384","0.0205","0.0140","0.1750","0.0251","21","Hombre","0.9007","-0.1721","0.0099","-9.5","6.7","4.3","0.4788","0.4178","0.2694","189","0.0550","0.5249","Cliente","-0.1773","Activación negativa · tensión/enojo","Indiferente","Neutral","0.4139","0.7650","1","1.0000","1.8567","0.00","0.7440","0.0213","0.0183","0.1531","0.0001","0.0595","0.0038","0","0.7229","0.0000","0.0095","0.1386","0.0182","0.0232","0.0876","1","0.5733","0.0537","0.1384","0.0205","0.0140","0.1750","0.0251","0.3919","0.0337","0.4199","0.0162","0.0096","0.1084","0.0203"
"2026-07-21T19:09:09.093Z","21/7/2026, 1:09:09 p.m.","Neutral","0.5783","0.5783","0.0562","0.1415","0.0202","0.0141","0.1586","0.0310","19","Hombre","0.9119","-0.1605","0.0084","-8.6","5.1","5.4","0.4898","0.4081","0.2736","","0.0597","0.3989","Cliente","-0.1845","Activación negativa · tensión/enojo","Indiferente","Neutral","0.4197","0.7377","1","1.0000","1.8668","0.00","0.7527","0.0081","0.0236","0.1989","0.0000","0.0140","0.0026","0","0.7213","0.0001","0.0382","0.1733","0.0000","0.0333","0.0338","1","0.5783","0.0562","0.1415","0.0202","0.0141","0.1586","0.0310","0.3549","0.0375","0.4865","0.0127","0.0086","0.0745","0.0253"
"2026-07-21T19:09:10.180Z","21/7/2026, 1:09:10 p.m.","Neutral","0.5699","0.5699","0.0422","0.1676","0.0329","0.0189","0.0895","0.0790","20","Hombre","0.9269","-0.1446","0.0174","-5.5","2.3","5.9","0.4937","0.4172","0.2746","","0.0619","0.4064","Cliente","-0.1808","Activación negativa · tensión/enojo","Neutral","Neutral","0.4277","0.7536","1","1.0000","1.9582","0.00","0.8100","0.0010","0.0126","0.1732","0.0000","0.0025","0.0006","0","0.5127","0.0000","0.0294","0.3609","0.0000","0.0729","0.0242","1","0.5699","0.0422","0.1676","0.0329","0.0189","0.0895","0.0790","0.3221","0.0160","0.5286","0.0282","0.0118","0.0173","0.0759"
"2026-07-21T19:09:11.275Z","21/7/2026, 1:09:11 p.m.","Neutral","0.5506","0.5506","0.0400","0.1949","0.0354","0.0191","0.0714","0.0886","20","Hombre","0.9293","-0.1534","0.0105","-5.9","2.4","5.7","0.4958","0.4190","0.2750","182","0.1779","0.8320","Cliente","-0.1874","Activación negativa · tensión/enojo","Indiferente","Neutral","0.4233","0.7657","1","1.0000","1.9809","0.00","0.4928","0.0014","0.0147","0.4715","0.0000","0.0185","0.0012","0","0.3000","0.0000","0.0000","0.4560","0.0712","0.0754","0.0974","1","0.5506","0.0400","0.1949","0.0354","0.0191","0.0714","0.0886","0.3047","0.0214","0.5481","0.0223","0.0107","0.0365","0.0562"
"2026-07-21T19:09:12.366Z","21/7/2026, 1:09:12 p.m.","Neutral","0.5339","0.5339","0.0424","0.2059","0.0298","0.0195","0.1007","0.0678","19","Hombre","0.8759","-0.1799","-0.0005","-7.1","4.4","6.2","0.4999","0.4158","0.2756","82","0.1185","0.4933","Cliente","-0.1963","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4101","0.7405","1","1.0000","2.0047","0.00","0.2954","0.0019","0.0051","0.6593","0.0000","0.0358","0.0025","0","0.5248","0.0000","0.0052","0.3507","0.0090","0.0676","0.0427","1","0.5339","0.0424","0.2059","0.0298","0.0195","0.1007","0.0678","0.2925","0.0254","0.5461","0.0140","0.0108","0.0806","0.0306"
"2026-07-21T19:09:13.438Z","21/7/2026, 1:09:13 p.m.","Neutral","0.5447","0.5447","0.0446","0.2023","0.0367","0.0173","0.0934","0.0610","20","Hombre","0.8679","-0.1761","-0.0029","-6.8","4.1","6.3","0.5004","0.4202","0.2761","","0.1378","0.6005","Cliente","-0.2059","Desactivación negativa · tristeza/abatimiento","Indiferente","Neutral","0.4119","0.7497","1","1.0000","1.9857","0.00","0.2241","0.0022","0.0130","0.7090","0.0001","0.0505","0.0013","0","0.5660","0.0000","0.0000","0.2885","0.0293","0.0492","0.0671","1","0.5447","0.0446","0.2023","0.0367","0.0173","0.0934","0.0610","0.3089","0.0230","0.5630","0.0255","0.0092","0.0377","0.0328"
